no,2,0.0,3,1,2,0,0.0,0.0,
mandare casa questo sciagurato esiliare tutto il centro sinistrato magari mongolia cina dove ancora vigere condanna morte come traditore patria,30,0.0333,2,1,1,-0.0724,0.0476,0.007,
in quando non tocchera figlia allora qualcosa fara ciao matteo,14,0.0,2,0,1,-0.003,0.1,0.0,
ok bicarbonato fare ancora fatica,8,0.0,2,1,0,-0.0328,0.2,0.0,
comunista,1,0.0,1,0,0,-0.0625,0.0,0.0,
mantenuta autorizzare,2,0.0,1,0,0,-0.2344,0.0,0.0,
aprire no renzi vaffanculo andare africo,13,0.0,2,0,1,-0.0585,0.1667,0.0,
poco roma posta cena,9,0.0,3,1,1,0.0,0.25,0.05,
,1,0.0,1,0,0,0,0,
castaldini incapace,2,0.0,3,1,2,0.0,0.0,0.0526,
ruspa matteo,2,0.5,2,1,0,0.0,0.0,0.0,
avere perdere parola stasera delusione,6,0.0,3,1,1,-0.2065,0.0,0.0,
peggio lassativo,4,0.0,1,0,0,-0.2672,0.0,0.0,
questo bastardo cosa dovere ancora combinare stare rovinare giorno giorno ora qualcuno muovere pesantemente questo non sapere cosa fare maledetto,25,0.0,2,0,4,-0.0587,0.0,0.0069,
fare stesso trattamento no,8,0.0,2,1,0,-0.2031,0.0,0.0,
concordare solo fare rispettare legge certezza pena essere ottimo inizio,17,0.0,2,1,0,0.1157,0.0,0.0,
avere gia vomitare diverso volta nauseare malpezzi poi dare po flit doto,17,0.9412,2,0,1,0.0008,0.0833,0.0139,
sgrano pirla sei chi paga tutto spesa storta,11,0.0,3,2,0,0.0693,0.25,0.0227,
colonna terribile quello questo dire ragazza,8,0.125,3,1,2,-0.1509,0.0,0.0,
ancora commentare non fare rivoluzione dare italia mano straniera addio nostro bandiera renzi avere vendere ancora fare coglione anziche battere leone nostro nonno stare rivoltare tomba stare fermo,49,0.0,1,0,1,-0.0033,0.0,0.0051,
castrazione chimico molto ruspa,5,0.0,2,1,0,0.0,0.0,0.0,
essere stare bestia non tutto essere coso comunque castrazione chimico,12,0.0,2,0,2,0.0016,0.0,0.0143,
schifo restare impunito,4,0.0,3,1,1,-0.0417,0.0,0.0,
venire schifo guardare sentire quello non puo piu preveniste,16,0.0,6,0,5,-0.2292,0.1111,0.0167,
malpezzi questo esprimere tutto suo deficienza avere capire malpezzi ruspa andare usare questo governo fantoccio poi campo zingaro ruspa primo governo poi campo,37,0.0,2,1,2,0.0104,0.0,0.0063,
impiccare studio,3,0.0,1,0,0,0.0,0.0,0.0,
cominciare intanto mandare casa questo bastardo altro cittadino europeo melanofori palla,17,0.1765,1,0,1,-0.0499,0.0909,0.0227,
budda matri beaming_face_with_smiling_eyes ,2,0.0,2,2,0,0.2656,0.5,0.0,
 bomb ,1,0.0,1,0,0,0,0,
matteo schifo,3,0.0,2,0,1,0,0.0,0.0769,
andare cagare,3,0.0,2,1,0,-0.0137,0.0,0.0769,
no ecco questo dedicare,7,0.0,3,1,1,-0.4375,0.0,0.0,
quanto fatica fregare italiano agevolare clandestino,10,0.9,2,0,1,0.0156,0.0,0.0,
sgrano pezzo mordacchia,5,0.0,1,0,0,0.086,0.6667,0.0,
no essere cretino estate mandare quello paese parte mio,14,0.0,1,0,2,0.0121,0.0,0.0182,
brava complimento vallo raccontare chi non avere mangiare vergogna,11,0.0,2,0,2,0.2264,0.0,0.0,
matteo intervenire,2,0.0,3,0,2,0.0,0.0,0.0,
matteo dovere promettere questo infame presto pagare caro quello stare fare nostro paese sodo rubare tutto pdf alfano,31,0.0323,1,0,1,-0.0328,0.0556,0.0085,
stare zitto sei sempre stare quello non vedere non sentire non parlare adesso successo avere imporre dire questo cazzata vergogna essere votero traditore patria italiano,29,0.0,4,2,7,-0.0538,0.0,0.0059,
roma merda,3,0.0,1,0,0,0.0547,0.5,0.0,
,1,0.0,1,0,0,0,0,
questo indeiscente cazzo dire falla tacere non porta casa suo,17,0.0,1,0,0,0.0379,0.2,0.0164,
digerire traditore come digerire questo,10,0.0,2,0,2,-0.0221,0.0,0.0,
quando mai roma anno lavorare sapere solo rubare bah raccontare solo balla difendere solo roma mussulmano cornacchia,22,0.0,1,0,0,-0.0335,0.1765,0.0259,
quello sconosciuto undici questo palla nessuno uguale niente governo grazia destra suo partito chiama nuovo centro destra virare tutto sex questo punto amare piu poltrona colore politico,43,0.0,1,0,8,0.0216,0.0741,0.0054,
ruspa dopo ruspa rispedire tutto rompere palla casa questo porco ladro,20,0.9,3,1,1,-0.0033,0.0,0.0571,
insopportabile vedere questo momento immorale davanti quello povero ragazza violentare vergogna,14,0.0,3,1,1,-0.2125,0.0,0.0105,
tenere vita artificialmente,5,0.2,2,1,0,-0.104,0.0,0.0,
quando volere ripulire do mimetico venire insieme primo linea sara solo differenza prendere coso fata frocio culo altro,35,0.0,1,0,0,-0.0036,0.0,0.0168,
becco limitare,2,0.0,2,0,1,-0.0098,0.0,0.0,
spicchino subito,4,0.0,1,0,0,-0.0776,0.5,0.0,
dittatura,1,0.0,2,0,1,-0.25,0.0,0.0,
eccola castaldini cosa dire,6,0.0,2,1,1,0.0312,0.0,0.0,
subito,1,0.0,1,0,0,-0.1562,0.0,0.0,
no odioso,2,0.0,1,0,0,0.3233,0.0,0.1111,
no non sopportare volere sapere come fare ad essere po colpa do debbio piacere rovinare serata invitare,29,0.0,2,0,3,-0.1048,0.0588,0.0,
matteo mandare via tutto essere,7,0.0,1,0,0,0.0,0.0,0.0,
zoccola,2,0.0,2,0,1,0,0.0,0.0,
veramente demente votero senso parola,8,0.0,2,0,1,0.0898,0.0,0.027,
convenire fare simpatico avere vedere mano avere come una coscia mio jet una sberla senso antiorario salvini sveglia repubblica serenissima tuello uso come zerbino,37,0.027,4,1,3,0.0521,0.125,0.0,
tocchera popolo mandare casa questo maiale infame vedere politico non essere grado fare riparlare ottobre,26,0.0,3,0,3,-0.05,0.0,0.0095,
zingaro adesso comandare andare no campo roma avere prendere troppo piede governo piu permettere fare me cazzo volere avere permesso vivere me piu para pace illegalita piu assoluto,48,0.0417,9,4,7,0.0387,0.1071,0.0111,
ridicola tutto,4,0.0,1,0,0,-0.0625,0.0,0.0,
cura sound,4,0.0,1,0,0,0.1074,0.5,0.0,
castrazione chi governo non fa legge tutelare donna bambino,14,0.0,1,0,0,0.0557,0.0,0.0,
zingaro immigrato fare piu soldo droga,12,0.0,2,0,1,-0.0125,0.0,0.0,
bisogna tagliare palla chi stuprare fa ancora poi tagliare altro vedere coso come passo voglia stuprare questo legge,28,0.0,2,1,0,0.0078,0.0,0.0086,
paolo quando essere questo persona cambio canale fare venire vomito volere guardare tivu non invitare quello persona irritante grazia,27,0.0,1,0,0,-0.0031,0.0526,0.015,
essere insopportabile vivere violetta rosa pensare italiano essere tutto indeiscenti,13,0.0,1,0,0,0.0009,0.2,0.0119,
fare venire vomito,5,0.0,1,0,0,-0.0156,0.0,0.0556,
essere imbarazzi quanto essere stupido oltre insopportabile antipatico,10,0.0,2,0,1,-0.4062,0.125,0.0286,
essere donna non sopportare antipatico odioso,8,0.0,2,0,3,0.1602,0.0,0.0222,
quello sia malpezzi castaldini dovere violentare invece quello povero ragazza grande matteo salvini sei governare mandare via quello schifoso roma fare legge castrazione donna non toccare bambino vedere trasmissione ieri venire tragettare vedere quello pdf schifoso quello educatore mandare via italia,67,0.0149,2,0,1,0.0015,0.0488,0.01,
sapere cd novembre votare essere garantire solo porre ad alfano,18,0.9444,2,1,0,0.0052,0.1,0.0,
acido muriatico,2,0.0,2,0,1,-0.2109,0.0,0.0,
matteo ora poti essere impegnare gay ora pensare pene stupratore seriale improvvisare fara troppo tardi ancora troppo vittima donna armare forbice zagaglie,28,0.0,5,3,5,0.0133,0.0909,0.0129,
bastare eliminare magistratura rossa complice questo criminale,11,0.0,2,1,0,-0.0742,0.0,0.0161,
povero italia sottomettere politica aberrare andare affondata creare repubblica chiuso,16,0.0,2,0,2,-0.0529,0.0,0.0,
non contemporaneo avere pieta,6,0.0,3,2,0,0.2656,0.0,0.0,
no non potere sentire bugiardo pensare chi casa sia idiota,15,0.0,2,0,1,-0.0063,0.0,0.0345,
schifo totale,2,0.0,2,0,1,-0.0469,0.0,0.0,
bugiardo infame ritornare fare danno firenze ricordare popolo non avere eleggere sei abusivo andare coda gamba,27,0.0,1,0,0,-0.0165,0.0,0.0091,
mangiare schifo personaggio ancorare solo al poltrona spoltroni,14,0.0714,4,1,2,-0.0375,0.125,0.0159,
mettere petulante antipatico levare torno,8,0.0,1,0,0,-0.125,0.0,0.0,
essere capitano,4,0.0,2,1,0,0.0,0.0,0.0,
salvini procura avere fatto record mandare avviso garanzia qui dove essere stare morto scazzo dormire tutto coprire tutto tutto west il italia colpa crollo chi puo essere morto avere pagare biglietto passare li sex sia maledetta,57,0.0,8,1,7,-0.0767,0.1053,0.0,
solo settimana fare stare solo settimana centro libico governativo vedere come uscire,18,0.0,4,0,3,0.0013,0.0,0.0,
avere appena ammesso libia governo non conta cazzo dormire sereno,17,0.0,2,1,0,-0.0202,0.0,0.0154,
beato chi credere mettere dormire proprio coscienza profittatore debole mento,15,0.0,2,0,1,-0.0287,0.0,0.0,
essere sicuro dormire sereno xenofobo razzista come andare nozze video terribile come quello essere stare pubblicare vergone,22,0.0,3,0,2,-0.1484,0.0588,0.0,
cloaca ogni volta aprire bocca pardon chiuso venire nausea,15,0.0,1,0,4,-0.0175,0.0,0.0,
bravo trionfino apprezzare come attore adesso come uomo,10,0.0,2,1,0,0.1408,0.125,0.0,
fare tortura poi vedere come cambiare idea questo qua,14,0.0,2,1,0,-0.0918,0.0,0.0,
ora andare vaffanculo tutto razza tuo mio sapere fascista pure solo verso,23,0.0435,2,0,1,0.0304,0.1667,0.0137,
compito repubblica quello contraddire qualsiasi cosa salvini,12,0.0,2,0,1,0.0429,-0.1429,0.0,
continuare ripetere dormire sereno evidente contrario,10,0.0,3,0,2,0.0668,0.0,0.0,
chi non avere coscienza dormire sempre sereno ogni situazione,10,0.0,2,0,2,-0.0063,0.0,0.0,
dormiro sereno quando mandare salvini al tortura infame libia,11,0.0,1,0,0,-0.127,-0.1111,0.0,
ringraziare salvini,3,1.0,1,0,0,0.0,-0.5,0.0,
dovere essere il inferno essere bruciato vivo,9,0.0,1,0,0,-0.1738,0.0,0.0,
matteo continuare coso,3,0.0,1,0,0,0.0,0.0,0.0,
mandare quello vendere menefreghista incognito poi vedere come dire no libico essere farabutto,20,0.6,3,0,2,0.0341,0.0769,0.0106,
bravo salvini pensare come,6,0.0,1,0,0,0.1916,-0.25,0.0,
cattolico unire preghiera chiedere grazia,9,0.0,2,1,0,0.0913,0.0,0.0,
mente sapere mentire buffone buffone buffone,7,0.0,2,0,3,0.0037,0.0,0.0227,
dormire vedere tanto milione essere sicuro lega pelandrona roma non perdonare piu vaffanculo,17,0.4706,1,0,0,-0.0199,0.0769,0.0109,
andare cauto premier grado volere tempo,10,0.0,1,0,0,0.0876,0.0,0.0,
orrido sottospecie essere umano pile_of_poo ,6,0.0,1,0,0,-0.2188,0.0,0.0,
non volere nostradamus capire essere alleato lega programma essere simile,17,0.0588,2,0,1,-0.0279,0.0,0.0,
"stella avere dare paese mano salvini ""z	u	l	u"" consenso al urna",15,0.0667,1,0,0,0.0695,0.0,0.0,
caro trionfino certo cosa bisogna avere sensibilita cultura il intelligenza leggere primo apprezzare capacitare critica mettere frutto,24,0.0,3,0,4,0.0158,0.0588,0.0,
ecco persona sapere mettere seriamente discussione bravo intelligente,12,0.0,2,0,1,0.1342,0.0,0.0,
tenerone sei non sapere stare rifilare fregatura assomigliare quello ingenuo al fautori comprare rolle prezzo caffo andare via felice soddisfare convincere avere fatto il affare secolo favore fatto canna prossimo volta primo votare sicuramente essere piu lucido,58,0.0,5,1,5,0.085,0.0541,0.0,
avere votare stella mio conoscente avere votare stella nessuno pensare minimamente avere deluso aspettativa orgoglioso,22,0.0,7,0,7,0.0518,0.0,0.0,
manipolazione cretino,4,0.0,1,0,0,0.0068,0.0,0.0476,
quanto stupidire ignoranza politico,7,0.0,1,0,0,-0.0677,0.0,0.0,
matteo salvini non andare persona vedere,10,0.0,2,1,0,-0.0039,-0.1667,0.0,
trionfino minima stare dire sperare forse un alleanza il esentino firenze,15,0.0667,3,0,3,0.012,0.3636,0.0,
interessante articolo molto interessante perfetto vostro target lettore,11,0.0,4,0,3,0.0625,0.0,0.0,
fesso sei fatto prendere culo prossimo volta uso cervello adesso sentire colpa colpa tuo lo avere prendere didietro chi non avere votare,32,0.0,4,0,4,-0.0529,0.0455,0.0074,
stella essere dimostrare quello potere aspettare governo spoltroni governo svariare mese nascondere dietro figura salvini conoscere suo felpa folcloristico al sagra polenta,35,0.0286,4,0,5,-0.008,0.0,0.0,
ogni giorno sconosciuto alzare sapere avere suo mezzo pomeriggio notorieta dovra fare nome salvini,23,0.0,1,0,0,0.0263,-0.0714,0.0,
allora avere ragione praticamente sei diventare democristiano winking_face_with_tongue ,8,0.0,2,0,1,0.1051,0.0,0.0,
volere secondo riflessione capire schifezza essere stalla evidentemente trionfino non avere avere secondo tempo riflettere,26,0.0,2,0,1,0.0469,0.0667,0.0,
vota merda pdf fare cortesia tenere,13,0.0,1,0,0,0.0969,0.3333,0.0,
non mai troppo tardi quando sbagliare giusto ammettere,11,0.0,1,0,1,0.003,0.0,0.0,
essere tanto non sei solo stella perdera molto suo elettorato,14,0.0,2,0,2,0.0988,0.0,0.0,
non avere idea chi sia letto tuo proclama venire spontaneo dare pirla,19,0.0,2,1,0,-0.0047,0.0,0.0145,
sei casta sei vergogna permettere giudicare ministro andare lavorare,16,0.0,1,0,0,0.0201,0.0,0.0,
rispetto vide altro quando essere espresso saccente arroganza ribadire quello avere scrivere felice giornata,19,0.0,3,1,3,0.1423,0.0714,0.0093,
ladrone vergone tutto soldo prendere senza meritare capra lardosa,12,0.1667,1,0,0,-0.0335,0.1111,0.0154,
giordano tipico giornalista inutile risultato perennemente scadente specie miracolone acido come zitella vergine,19,0.0,2,0,3,-0.0452,0.0769,0.0,
questo scozzone non avere dire essere dare fuoco cosa aspettare,15,0.0,3,2,0,-0.01,0.1,0.0,
bastare tutto problema avere il italia non esistere solo migrare fare finire campata questo,19,0.0526,6,2,4,0.0208,0.0,0.0,
non avere dichiarare dare foco pubblico piazza ancora aspettare,13,0.0,1,0,1,-0.0071,0.0,0.0,
non avere quasi mai concordato spazzola quanto riguardare ricetta economico suo posizione chiarire differenza destra fascismo destra economico non fascismo come sinistra non comunismo,36,0.0,2,0,2,-0.0081,0.0417,0.0,
cosa stare ancora ad ascoltare salumaio emiliano non essere capace fare salame rompere questo unionismo vomito,24,0.0,1,0,0,0.0278,0.0625,0.0182,
eccolo qui pota eccellenza vecchio pensionato stordire neurone cervello,14,0.0,1,0,0,0.0598,0.1111,0.0,
parte non questo spiegare differenza incontro stare incontro privato come funzionare fa cosa sbagliare ventini renzi poi fa salvini secondo godere immunita data primo,42,0.0238,2,1,0,-0.0012,0.0769,0.0,
ecco altro beota foto antifascista cosa volere spiegare piccolo ritardare mentale iniziare togliere quello foto beota poi spiegare alcune sospetta,30,0.0,3,1,1,-0.0256,0.1739,0.0068,
elettore mi su riconoscere cromosoma fatto quando altro parlare fatto tirare fuori solo offesa dare quoziente intellettivo pari quello medusa spiaggiata,34,0.0,1,0,0,0.0081,0.0952,0.0,
shanghai citta abitante potere girare sereno pacifico nessuno fa niente taxi cibo acqua praticamente gratis ecc ecc,24,0.0417,4,0,8,0.0181,0.0,0.0,
bona solo nessuno fiatare adesso bomba stare fatto fuori improvvisamente tutto vedere problema ovunque primo dove eravate fenomeno,22,0.0,4,1,3,0.0007,0.0588,0.0,
ministro dell istruzione ministra minestra analfabeta cosa volere aspettare,14,0.0,2,1,0,-0.0045,0.1,0.0133,
qualcuno puo gentilmente spiegare noto contratto governo riforma strutturale essere scuola grazia smiling_face_with_smiling_eyes ,18,0.0,3,1,3,0.1519,0.0,0.0,
politica del austerita voluta dal ue collaborazione nostro governo precedente il attuale avere portare scuola non solo questo risultato,23,0.0,2,0,5,-0.0038,0.0,0.0,
avanti cambiamento,4,0.0,2,0,1,0.0011,0.0,0.0,
fa morale polo freud perir pataccone polso bello abbronzare favore,19,0.0,3,0,4,0.0929,0.2,0.0,
salvini avere votare avere ammesso avere commesso errore quanto politico fare pubblico ammenda errore,20,0.0,3,1,2,-0.0906,-0.0714,0.0,
salvini avere sempre fatto parte sistema volta era cucciolo cane scodinzolare davanti suo padrone farabutto umberto bosso,25,0.0,2,0,2,0.0043,-0.0588,0.0165,
intanto accordare turbatore libico dimostrare grande disumanita meglio essere tacere comunque,17,0.0,3,0,3,0.0493,0.0909,0.0,
secondo poco ministro passato governo forse il unico avere operare nel interesse italiano qualche modo avere affrontare trovare soluzione moralmente piu meno indivisibili problema del immigrazione incontrollato,36,0.0,1,0,0,-0.0616,0.037,0.0,
senza vergogna partito avere iniziare privatizzare tutto possibile tasse italiano benetton avere fatto ponte ed oro adesso colpa essere salvini al epoca non contare nulla vedere capo lega era bosso essere socio forzuta patto nazareno adesso fata gnorri essere penoso soprattutto vigliacco dentro,65,0.0,5,4,0,-0.0196,0.0698,0.0034,
salvini avere dire non fare manutenzione problema non concessione speculazione spinta al estremo,20,0.0,2,1,0,-0.0061,-0.0769,0.0,
come avere sempre dire governo essere tanto ignorante non sapere leggero essere solo bravo dare colpa ad altro,23,0.0,2,0,1,-0.1037,0.0,0.0091,
riaccordo salvini non era ministro era semplice parlamentare,11,0.0,1,0,1,-0.0357,0.0,0.0,
voto concessione cosa ci entra responsabilita vostro tutto vostro non avere controllare mazza irresponsabile,19,0.0,5,1,4,-0.0209,0.0769,0.0093,
votare non significare essere complice poi quello tempo non essere salvini bosso,15,0.0,3,0,3,0.028,-0.0833,0.0,
non volere sentire tirare ballo avere finire rovinare il italia continuare parlare,14,0.0,2,0,2,-0.0387,0.0,0.0,
problema non concessione mancare controllo,10,0.0,2,0,1,-0.1467,0.0,0.0,
balordo sinistra fare scaricabarile,7,0.1429,1,0,0,-0.0824,0.0,0.0,
tinniti dovere solo stare zitto sei vergogna calabria,10,0.0,2,0,1,-0.0969,0.125,0.0,
fare saluto romano essere apologia fascismo reato,11,0.0,1,0,0,-0.0521,0.0,0.0204,
il invasione il invasione ultracorto privo anima pieta rispetto umano circondare questo benissimo altroche,21,0.0,3,0,2,-0.0429,0.0714,0.0,
il invasore sound schiacciare letame,7,0.0,2,0,2,0.0117,0.2,0.0,
avere ragione invece democratico medio coso pollo cascare,10,0.0,1,0,1,0.0517,0.0,0.0175,
cosa ridicola detta orbare stesso incontrare salvini avere chiedere consenso berlusconi questo dire lungo salvini marionetta,26,0.0,2,0,5,-0.0091,-0.125,0.0,
truffatore pdf avere governato talmente male oggi trovare mantenere nullafacente padano spadroneggiare questo dovere ringraziare tresconi compagnia brutto,27,0.0741,3,0,2,-0.0635,0.1111,0.0065,
alleare andorra bulgaria,7,0.0,2,0,2,0.0,0.0,0.0,
sciacallo stare scoperchiare fogna tachiste,8,0.0,2,0,1,-0.0625,0.2,0.0,
intanto trucia andare pechino chiedere il elemosina andare chiedere ritornare comprare news titolo stare spolpera momento guscetto avere impedire sbarco ricotti bah,36,0.0,7,5,5,0.01,0.2273,0.0,
innanzitutto non ci e scrivere fare storia legge bene ammesso non concedere avere tutto diritto fare storia legge consentire persona non essere oggetto scappare guerra,37,0.027,4,0,7,0.0034,0.0417,0.0,
avere vedere quanto inventare puro imporre tutto migrare suolo italiano appellare qualsiasi cavillo pretesto essere allucinante il italia non il eldorado smettere illudere quello migrare economico,34,0.0,6,3,2,-0.036,0.0385,0.0,
no volere andare montecarlo vedere sgraneremo,9,0.0,2,0,1,0.0937,0.1667,0.0,
bastare sbattere palla quello dire commissione ue vedere quando servire aiuto ricollocazione avere fatto finta non sentire,27,0.0,1,0,2,0.016,0.0,0.0082,
pamela stare uccisa fatta pezzo maledetto sbarcare qui italia bastare,14,0.0,2,0,3,-0.0217,0.0,0.0,
senegal al aeroporto dar tutto documento regola primo cosa avere fatto stare prendere impronta digitale tralasciare trattamento,24,0.0,2,0,5,-0.029,0.0588,0.0,
salvini vedere notizia avere lasciare tutto basire fenomenale vedere faccia giornalista missionario avere stendere,27,0.0,3,1,3,0.012,-0.0714,0.0,
mai vedere storia italiano ministro volere coso bene popolo,12,0.0,2,1,0,0.0175,0.0,0.0,
povero ipocrita istigatore odio altro salvini essere cancro del italia,15,0.0,4,0,3,-0.1275,-0.1,0.0143,
questo foto stare scattare quando il italia vincere il ultimo mondiale ci ero tanto altro italiano,16,0.0,2,0,1,0.017,0.0667,0.0,
ancora non avere capire problema non colore pelle,15,0.0,2,1,0,-0.0107,0.0,0.0,
resistenza chi cosa soprattutto quale vide quale soluzione concreto nostro paese,16,0.0625,3,2,1,0.0383,0.0909,0.0,
quattro scappare casa zecca rossa centro sociale,9,0.0,2,0,1,-0.0173,0.0,0.0208,
arroganza quello pensare solo proprio idea sia quello giusto,13,0.0769,2,1,0,0.0789,0.0,0.0,
sempre quell idiota salvini poco ce trovare vendere folletto casa,18,0.0,3,2,0,-0.0224,0.0,0.0154,
